SYS_ID_TR_MERCHANT_REGISTRATION,UPDATED,NAME_R_USER,REMARK,NAME_R_TYPE
eab5ccd8-0877-4a36-b4f4-2d8ebb08b6a2,12:40.0,Ricky Nelson,pv to 08531984999,Submit
319cbd9c-25f3-463e-86ca-bd584f5a4e5c,14:39.3,Nurbaiti Albadru,PV to PIC Dessy (081311261711),Submit
500baeee-0a85-489d-bd1c-42a3df032263,12:41.7,Rizqikah Diana Putri,Ok,Submit Registration
500baeee-0a85-489d-bd1c-42a3df032263,14:12.7,Rizqikah Diana Putri,"Req EDC Himbara  MANDIRI, BNI, BRI u/ TOKO SENANG BAHAGIA. MDR std, all fitur ses doc terlampir. PV meet owner, ok. ",Submit
ea180de7-90de-4133-90aa-9691300d0679,19:31.3,Rizqikah Diana Putri,"TO SS : Confrm PIC, tdk ada pengajuan EDC HIMBARA. pls pastikan kembali. ",Return
ef2e5caf-71e8-46e3-9ce0-d5742500d28e,00:04.2,Nurbaiti Albadru,PV to Owner (081398686252),Submit
3d914e2c-c7b6-43f9-a4ae-1e583a9bd18b,32:39.7,Rizqikah Diana Putri,ok,Submit Registration
2e200f1a-fa8a-439a-8c47-c664085d8ece,38:28.6,Rizqikah Diana Putri,Ok,Submit Registration
9932a00f-fce4-4a47-91c4-3302004fc51c,45:57.8,Rizqikah Diana Putri,PV to PIC Dessy (081311261711),Submit
6077c4a0-a8e5-481e-b369-b6d9b34624ed,57:51.0,Rizqikah Diana Putri,Ok,Submit Registration
921faca9-9654-436a-811b-e1ae84689db8,25:34.5,Nurbaiti Albadru,PV to PIC EGGY AMA (08111012523),Submit Registration
c4f3396c-51f5-4271-a8d9-475fa0a72743,54:02.2,Rita Nurmalasari,"TO SS: hasil PV to owner, di lokasi sudah ada mesin EDC Bank Mandiri",Return
ef2e5caf-71e8-46e3-9ce0-d5742500d28e,59:05.1,Nurbaiti Albadru,PV to Owner (081398686252),Submit Registration
3d914e2c-c7b6-43f9-a4ae-1e583a9bd18b,33:24.9,Rizqikah Diana Putri,PV to PIC Dessy (081311261711),Submit
2e200f1a-fa8a-439a-8c47-c664085d8ece,40:35.7,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA MANDIRI & BRI u/ DELAQUEEN. MDR std, all fitur refer doc terlampir. PV meet Owner, ok. ",Submit
6c2e6ca3-bf16-4e9a-9afd-ea76d267bc23,43:10.6,Rizqikah Diana Putri,PV to PIC Dessy (081311261711),Submit
6077c4a0-a8e5-481e-b369-b6d9b34624ed,59:35.1,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA MANDIRI dan BRI u/ ES TEH INDONESIA - MEKARSARI. MDR std, all fitur refer doc terlampir, PV meet PIC, ok. ",Submit
f91f4642-1a17-40b5-8a1c-d006b9e8ba12,02:11.5,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BNI dan BRI u/BULLS GYM THE ROYAL SPORTS CENTER. MDR std all fitur refer doc terlampir, PV meet owner. ok. ",Submit
7d6c0d37-25cd-45de-ab6a-8a72eb5cc56d,06:52.4,Nurbaiti Albadru,PV to PIC Dessy (081311261711),Submit
9c97f143-caf6-49be-aa64-5b0287c8f8ee,13:34.1,Rita Nurmalasari,"To DE: pls cfm fitur prepaid BTN, di MA ada fitur prepaid",Return
9d51ac18-b04f-4583-a58b-582299518ea8,22:51.4,Nurbaiti Albadru,PV to Owner (081398686252),Submit
64f54f99-75c0-4778-a2f9-d1f086798507,07:18.1,Ricky Nelson,pv to 081280015998,Submit
921faca9-9654-436a-811b-e1ae84689db8,35:38.7,Nurbaiti Albadru,PV to Owner EGGY AMA (08111012523),Submit
c3f639d8-7965-4081-9506-cf7bfcd649fa,37:09.4,Ricky Nelson,TO SS : harap konfirmasi settlement merchant high risk,Return
b4b2a579-43ba-4ea7-b350-c152631aa8a3,45:58.2,Nurbaiti Albadru,PV to Owner (088290156345),Submit Registration
c870721f-f0b3-43ab-9675-a144198211d7,50:14.0,Rita Nurmalasari,PV to PIC Dessy (081311261711),Submit
1d63f554-a047-4981-b9e6-870664b38a24,52:48.1,Ricky Nelson,pv to pic dessy (081311261711),Submit
f58e5769-54c0-402f-b5f1-faf897f3a460,55:19.0,Ricky Nelson,pv to pic dessy (081311261711),Submit
7e868f99-3f16-4ea9-8492-1891673beec5,56:34.5,Ricky Nelson,pv to pic dessy (081311261711),Submit
8faceed2-98bc-4976-bc40-95c448d3ee9a,48:12.6,Rita Nurmalasari,"TO SS: merchant tdk respon PV, harap infokan nomor yang dapat diverifikasi",Return
89a4a2f8-2709-4566-98d9-f0e5dfc17684,48:52.3,Rita Nurmalasari,"TO SS: merchant tdk respon PV, harap infokan nomor yang dapat diverifikasi",Return
bfb68f14-b310-423d-bb0d-af8e6716e955,31:22.8,Rita Nurmalasari,PV to PIC Dessy (081311261711),Submit
a42337da-b640-4e84-8646-e4b7de3e1cc3,39:34.8,Rita Nurmalasari,PV to PIC Dessy (081311261711),Submit
b4b2a579-43ba-4ea7-b350-c152631aa8a3,46:45.3,Nurbaiti Albadru,TO DE : Revisi mcc (7994),Return
7e868f99-3f16-4ea9-8492-1891673beec5,47:24.2,Ricky Nelson,pv to pic dessy (081311261711),Submit
27b43e20-35d2-4c9b-a4e1-7bc15457b774,47:48.1,Nurbaiti Albadru,"TO SS : PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
de4ea64e-7602-41c4-86b4-aff66beda4d1,12:33.9,Ricky Nelson,pv to pic dessy (081311261711),Submit
91f23cba-1944-42ff-99da-e246e5e82add,16:54.7,Nurbaiti Albadru,PV to PIC Dessy (081311261711),Submit
1654831e-dd7f-4eac-92d8-f887cb5c3ba4,46:21.8,Nurbaiti Albadru,PV to Owner (081315161628),Submit
bf3b9351-4775-4271-8d1a-87519979d513,49:06.6,Ricky Nelson,ok,Submit Registration
fd3a740a-d909-4012-870d-3274e47f67ee,40:25.7,Ricky Nelson,ok,Submit Registration
1654831e-dd7f-4eac-92d8-f887cb5c3ba4,43:06.8,Nurbaiti Albadru,PV to Owner (081315161628),Submit Registration
801b55ab-0f5c-43a1-b652-a1e7ccf7d1e7,32:05.1,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BNI dan BRI u/ DE'RICK REFLEXOLOGY. MDR std, all fitur refer doc terlampir, PV meet owner ok.",Submit
e0db3976-9f10-4775-a2a2-3fc22f53eab3,38:29.0,Rizqikah Diana Putri,ok,Submit Registration
e0db3976-9f10-4775-a2a2-3fc22f53eab3,41:03.5,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BRI dan MANDIRI u/ TOOTHBOX DENTAL CARE. MDR std, all fitur refer doc terlampir, PV Meet owner, ok. ",Submit
fd3a740a-d909-4012-870d-3274e47f67ee,45:38.8,Ricky Nelson,pv to pic KHOIRUL ANWAR (085711221634),Submit
bf3b9351-4775-4271-8d1a-87519979d513,49:53.7,Ricky Nelson,PV to Owner 081213139559,Submit
21a4278b-60f4-40c5-a7b1-338e97bada8f,56:31.0,Ricky Nelson,ok,Submit Registration
21a4278b-60f4-40c5-a7b1-338e97bada8f,02:50.3,Ricky Nelson,pv to pic ANNISA SOLEKHA (085774128128),Submit
fb69ab18-4085-44a5-a7bd-6f874458062a,36:28.0,Nurbaiti Albadru,PV to Owner (085774128128),Submit Registration
b81b2194-a617-418e-bf61-d2730372d45f,41:34.1,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BNI dan BRI u/ WARMINDO PAK BAMBANG. MDR std, debit only refer doc terlampir, PV meet Owner, ok. ",Submit
fb69ab18-4085-44a5-a7bd-6f874458062a,41:57.0,Nurbaiti Albadru,PV to Owner (085774128128),Submit
53580130-999c-4f48-b51d-7a6f0f8227ec,56:18.5,Rita Nurmalasari,PV to PIC Dessy (081311261711),Submit
0fa0d0c3-aa59-417f-833c-0fdaaef923c9,34:35.8,Nurbaiti Albadru,PV to Owner (085311755853),Submit Registration
0fa0d0c3-aa59-417f-833c-0fdaaef923c9,35:33.3,Nurbaiti Albadru,PV to Owner (085311755853),Submit
42fc3aa8-d9f0-496f-9931-6587b9fbd664,39:42.0,Rita Nurmalasari,TO SS: pv tp hp owner tidak diangkat,Return
251f7a7a-7ab4-4d23-a865-620ed4e25158,48:08.7,Rizqikah Diana Putri,ok,Submit Registration
8950de72-2388-4fbd-b64e-a97e530c9d04,19:40.4,Nurbaiti Albadru,PV to Owner (089638942110),Submit
251f7a7a-7ab4-4d23-a865-620ed4e25158,50:25.7,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BRI dan Mandiri u/ ZUBAIDAH BARAYIS. MDR std all fitur refer doc terlampir. PV meet owner, ok. ",Submit
99fe0955-b53a-4c4a-be20-f7409f06683d,54:01.2,Rizqikah Diana Putri,"TO SS : Pls lampirkan no PIC lain nya, krn no tdk dapat di hubungi",Return
ca9f9200-c8d6-41df-b7b5-8e5515d9f1d9,58:30.0,Rita Nurmalasari,PV to owner (081511187968),Submit Registration
ca9f9200-c8d6-41df-b7b5-8e5515d9f1d9,01:35.1,Rita Nurmalasari,PV to owner (081511187968),Submit
6ca4d1c8-aa64-415c-8e4d-cc82c5db23ca,02:53.4,Ricky Nelson,"pv to pic dessy (081311261711) akusisi baru EDC himbara BNI, BRI; Rek an PT; MDR std, settle H+0,MCC 7523",Submit
121b1dcf-fa2b-4033-b752-012950b672d7,30:35.5,Ricky Nelson,ok,Submit Registration
ac9de6ea-f724-487c-a6f5-02b0c7432e44,07:54.3,Rizqikah Diana Putri,"TO SS : Pls confrm no PIC, krn no salah sambung ",Return
3ba9f33f-f621-4e89-b899-0c428ad42c52,22:34.5,Rizqikah Diana Putri,ok,Submit Registration
121b1dcf-fa2b-4033-b752-012950b672d7,35:26.0,Ricky Nelson,TO SS : merchant sdh ada MID aktif pd system MAAS (Bank Mandiri),Return
29ce3090-eb6f-40f7-8d9d-7f03bacd4c0d,17:37.8,Ricky Nelson,TO DE : harap cek kembali almt merchant,Return
f7b77394-8676-429a-9fd5-418e7af4d7c0,28:21.2,Ricky Nelson,pv to pic dessy (081311261711),Submit
19566a8c-f299-49e5-b485-5aed80079173,03:49.8,Ricky Nelson,TO SS : merchant sdh ada MID aktif pd system MAAS (Bank Mandiri),Return
933b779f-f0ff-4379-b53b-c866cf2849cf,24:26.5,Rizqikah Diana Putri,ok,Submit Registration
3ba9f33f-f621-4e89-b899-0c428ad42c52,39:55.3,Rizqikah Diana Putri,"Pengajuan EDC HIMBRA BRI, BNI dan Mandiri u/ ALBASYIAH 2 . MDR std, all fitur refer doc terlampir. PV meet owner, ok. ",Submit
14859401-b82b-4a87-b55e-e4ef4aa3bcde,45:17.1,Nurbaiti Albadru,PV to Owner (081934171109),Submit Registration
1aa74a23-fed6-4583-8577-78f2db7a45ab,07:18.1,Rizqikah Diana Putri,"TO SSREVDOC : Pls lampirkan buku tabungan,krn hasil PV no rek. berbeda",Return
0a071d0e-01aa-48fb-b106-6e92312c5f99,38:46.4,Nurbaiti Albadru,TO DE : Revisi mcc (7230),Return
14859401-b82b-4a87-b55e-e4ef4aa3bcde,20:09.6,Nurbaiti Albadru,TO SS : Pls cfm hasil pv alamat merchant di JALAN KAYU BESAR NO 38,Return
114b37cd-b075-4eb3-8621-949a994307a3,21:35.2,Ricky Nelson,TO SS : merchant high risk,Return
cf170b01-0efb-4777-ab9a-1f279eccde60,24:57.3,Ricky Nelson,TO SS : merchant tdk bisa di PV,Return
8950de72-2388-4fbd-b64e-a97e530c9d04,16:18.2,Nurbaiti Albadru,PV to Owner (089638942110),Submit Registration
933b779f-f0ff-4379-b53b-c866cf2849cf,26:35.2,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA Mandiri dan BRI u/ TOKO KACAMATA DUA SAHABAT. MDR std, all fitur refer doc terlampir, PV meet Owner, ok. ",Submit
ab6dfd78-c139-4a77-9744-2c6adcae38a2,44:45.2,Nurbaiti Albadru,PV to Owner (085284341888),Submit
3dea2db5-4736-4940-a04f-8a15ee2b6c56,47:34.5,Nurbaiti Albadru,PV to Owner (08179188118),Submit Registration
3dea2db5-4736-4940-a04f-8a15ee2b6c56,48:04.6,Nurbaiti Albadru,PV to Owner (08179188118),Submit
cc97403d-c126-4487-83b6-09a972ec7301,27:37.7,Nurbaiti Albadru,PV to Owner (087774534013),Submit
f55ef650-5745-4aba-a65f-e675ac6d6947,39:11.1,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BRI dan Mandiri u/ SANTOSA FROZEN. MDR std all fitur refer doc terlampir. PV meet owner, ok. ",Submit
24c47eff-ae21-4b0e-876a-c2656e3369d0,43:01.2,Nurbaiti Albadru,TO SS : Harap lampirkan no telp yg dpt diverifikasi,Return
2bbacc12-b12c-4955-9cd4-cd1cef4eb265,06:50.6,Rizqikah Diana Putri,ok,Submit Registration
2bbacc12-b12c-4955-9cd4-cd1cef4eb265,13:17.1,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BRI dan Mandiri u/ ES TEH INDONESIA - KELAPA DUA DEPOK. MDR std all fitur refer doc terlampir, PV meet Owner, ok. ",Submit
ade14387-1038-4b97-a686-a7e0ef2ca7a0,15:32.7,Rizqikah Diana Putri,"TO SS : Pls confrm no PIC, tdk dapat di hubungi",Return
dc01e49a-d199-411f-bc11-e5df89d1c723,22:30.0,Ricky Nelson,TO SS : hasil PV merchant memiliki EDC single BNI aktif,Return
44a1e360-7457-4c00-9946-d6fd585c97c1,25:56.2,Rizqikah Diana Putri,TO SS : Pls info PIC pending confrm WA,Return
cc97403d-c126-4487-83b6-09a972ec7301,26:21.8,Nurbaiti Albadru,PV to Owner (087774534013),Submit Registration
0a071d0e-01aa-48fb-b106-6e92312c5f99,28:57.7,Nurbaiti Albadru,PV to Owner (08111929474),Submit Registration
0a071d0e-01aa-48fb-b106-6e92312c5f99,29:55.7,Nurbaiti Albadru,TO DE : Revisi mcc qris,Return
f55ef650-5745-4aba-a65f-e675ac6d6947,36:37.0,Rizqikah Diana Putri,ok,Submit Registration
b4b2a579-43ba-4ea7-b350-c152631aa8a3,37:57.6,Nurbaiti Albadru,TO DE : Revisi mcc (7994),Return
ce701af9-a265-4350-90c4-54571e1e30c2,39:34.6,Nurbaiti Albadru,TO SS : Harap lampirkan no telp yg dpt diverifikasi,Return
4702432c-323c-4d75-a642-4964ec06fb17,41:17.6,Ricky Nelson,TO SS : merchant memiliki MID akitf pada system maas,Return
3446e026-bccf-45ff-9ffe-4ebbc62ef7d8,52:42.3,Rita Nurmalasari,"PV to owner, phone number not valid",Return
e2bbfc3a-fe44-4376-8195-5a0938e7749e,00:20.8,Nurbaiti Albadru,TO DE : Revisi mcc (5499),Return
ce55c7ea-c35a-44ee-adb7-a21c551ad6a7,03:47.1,Rita Nurmalasari,TO SS: existing BRI masih ada di MAAS status on operation (no rek sama),Return
9ca818a4-ad0e-4538-82bf-49fe9b9e0538,10:11.6,Ricky Nelson,ok,Submit Registration
9ca818a4-ad0e-4538-82bf-49fe9b9e0538,14:08.6,Ricky Nelson,PV to Owner (085283907050),Submit
8faceed2-98bc-4976-bc40-95c448d3ee9a,25:37.4,Nurbaiti Albadru,"TO DE : Cek kembali inputan, lokasi merchant sesuai aplikasi berada di Surabaya bkn Gresik",Return
98fb73f9-adaf-4e87-b757-50b2b10d48f5,41:20.1,Ricky Nelson,ok,Submit Registration
9d6fcd23-7db5-4a66-aecd-938c035f5733,51:00.0,Rizqikah Diana Putri,ok,Submit Registration
9d6fcd23-7db5-4a66-aecd-938c035f5733,53:06.6,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BNI Dan mandiri u/ NUR CELL. MDR std, debit only refer doc terlampi. PV Meet owner, ok. ",Submit
f61445a0-df0b-47dc-8158-8ac22db63ff0,27:55.8,Nurbaiti Albadru,TO SS : Harap lampirkan no telp yg dpt diverifikasi,Return
3f902d9f-4a45-40ef-9b04-2bf6a8ec4084,31:22.3,Nurbaiti Albadru,TO SS : Harap lampirkan no telp yg dpt diverifikasi,Return
a9556384-9e3f-4896-82af-46cbbd2eeedc,50:58.3,Nurbaiti Albadru,TO SS : Hasil pv di lokasi sdh ada edc Mandiri,Return
98fb73f9-adaf-4e87-b757-50b2b10d48f5,51:29.2,Ricky Nelson,PV to Owner (087863135822),Submit
5066bb2d-3575-401f-b87f-cfb747ef9eca,25:14.0,Ricky Nelson,TO SS : merchant tdk respond pv,Return
9c97f143-caf6-49be-aa64-5b0287c8f8ee,59:03.3,Rita Nurmalasari,"To DE: pls cfm fitur prepaid BTN, di MA ada fitur prepaid",Return
27b43e20-35d2-4c9b-a4e1-7bc15457b774,01:14.3,Nurbaiti Albadru,TO DE : Revisi mcc (5712),Return
cef9144f-eac6-45bc-acee-303e4589ee5e,34:14.5,Rita Nurmalasari,"PV to PIC owner 081298919183,",Submit Registration
cef9144f-eac6-45bc-acee-303e4589ee5e,36:20.0,Rita Nurmalasari,"PV to PIC owner 081298919183,",Submit
84e121f8-7f27-435c-8a2a-d1f6966db882,56:09.3,Rita Nurmalasari,"PV to PIC owner 085959655000,",Submit Registration
84e121f8-7f27-435c-8a2a-d1f6966db882,59:22.2,Rita Nurmalasari,"PV to owner 085959655000,",Submit
b4b2a579-43ba-4ea7-b350-c152631aa8a3,31:47.6,Nurbaiti Albadru,PV to Owner (088290156345),Submit Registration
9836a347-7cbb-4d30-9978-b2257e02e304,42:27.8,Mutiara Nur Fatimah,Return to SS; pls cfm sudah ada EDC BRI terpasang di lokasi,Return
a6c72bd4-5b34-4ae8-8601-cfd8a1aab05f,00:59.9,Mutiara Nur Fatimah,Return to DE; PIC name dan nomor telfon,Return
efcac542-ba1d-484a-8a18-3cde00e47fd3,11/9/2022 13:16,Mutiara Nur Fatimah,Return to SS; pls cfm sudah ada EDC BNI terpasang di lokasi,Return
b4b2a579-43ba-4ea7-b350-c152631aa8a3,32:32.4,Nurbaiti Albadru,PV to Owner (088290156345),Submit
67cda427-c1b7-4e43-aee0-8464db86d807,39:16.2,Nurbaiti Albadru,"TO DE : Cek kembali inputan, lokasi merchant sesuai aplikasi berada di Surabaya bkn Gresik",Return
273b6e8e-48aa-46a2-afea-0b19ea4f50bc,58:08.8,Nurbaiti Albadru,PV to Owner (081292332344),Submit
e2bbfc3a-fe44-4376-8195-5a0938e7749e,01:41.9,Nurbaiti Albadru,PV to Owner (082113648839),Submit Registration
e2bbfc3a-fe44-4376-8195-5a0938e7749e,04:43.6,Nurbaiti Albadru,PV to Owner (082113648839),Submit
72036c3a-e352-4a0c-b944-bf47489d0788,07:27.2,Nurbaiti Albadru,PV to Owner (081293556450),Submit
8faceed2-98bc-4976-bc40-95c448d3ee9a,21:44.0,Nurbaiti Albadru,TO DE : Revisi sett day,Return
b88a585a-85dd-4e79-8b9e-43a60fa9ca34,24:32.2,Al Qhori Mushafi,Retur to SS: pv owner 0813 84955480 Mohon konfirm Info owner ada rekening BRI juga,Return
44a1e360-7457-4c00-9946-d6fd585c97c1,28:36.9,Al Qhori Mushafi,"retur to ss: mohon konfirm no telp tidak di angkat"" 081276959805",Return
0a071d0e-01aa-48fb-b106-6e92312c5f99,33:42.9,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur reguler",Submit Registration
0a071d0e-01aa-48fb-b106-6e92312c5f99,35:05.6,Al Qhori Mushafi,PV to Owner (08111929474),Submit
87adc098-ca84-496f-9c7d-10ca51660334,35:42.0,Rita Nurmalasari,TO SS: Hasil PV 081289585888: merchant ingin cancel pengajuan,Return
ce5c691b-8ed6-47eb-aa0a-f00834eb21dc,48:26.1,Rita Nurmalasari,TO SS: PV to 085777572757 merchant tdk angkat tlpon,Return
f0878a94-e6ed-4dac-8dd4-e7d3b2997158,51:22.1,Rita Nurmalasari,"TO SS: pv to 0838892616507, nomor tidak dapat dihubungi",Return
cf4c1fa2-efe6-4f75-9d71-c2fedee92052,53:37.7,Rita Nurmalasari,TO SS: hasil manual SLIK blacklist match,Return
3b8fa87a-06dd-4ab9-8bff-8c5711d6d4fe,16:10.7,Rizqikah Diana Putri,TO SS : Pls info PIC pending confrm WA,Return
9963a6f7-3b67-4df0-b400-a32649f1f1ed,23:03.8,Rizqikah Diana Putri,ok,Submit Registration
9963a6f7-3b67-4df0-b400-a32649f1f1ed,25:10.7,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA Mandiri, BRI, BNI u/ HAFIYYA  BEAUTY.MDR std all fitur refer doc terlampir, PV meet owner, ok. ",Submit
f6c6db9e-ad20-4abf-ac5c-ea57ecbb28b9,26:02.4,Rizqikah Diana Putri,ok,Submit Registration
f6c6db9e-ad20-4abf-ac5c-ea57ecbb28b9,28:40.6,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA MANDIRI, BNI, BRI u/ ILHAM SNACK. MDR std, all fitur refer doc terlampir, PV Meet owner, ok. ",Submit
ac9de6ea-f724-487c-a6f5-02b0c7432e44,32:08.2,Rizqikah Diana Putri,ok,Submit Registration
ba78e425-53cf-43d9-90a3-b99a598782c2,42:19.7,Rizqikah Diana Putri,ok,Submit Registration
ba78e425-53cf-43d9-90a3-b99a598782c2,44:10.4,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA Mandiri, bri, bni u/ ALVIAN COLLECTION. MDR std all fitur refer doc terlampir, PV meet owner. ok. ",Submit
d75d10d5-2b2d-4ec8-bb83-b615afaacd58,46:42.6,Rizqikah Diana Putri,TO SS : Pls info PIC pending confrm PV,Return
700b71d0-44df-43a8-8758-afbe54b8846a,22:18.1,Ricky Nelson,TO SS : slik Not pass,Return
ac9de6ea-f724-487c-a6f5-02b0c7432e44,34:25.4,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BRI dan Mandiri u/ AF.ATHIFA FOTO COPY CENTER. MDR std, all fitur refer doc terlampir, PV meet owner, ok. ",Submit
21c32e4a-1d3c-4347-add3-1ef8fbfd414a,25:00.8,Ricky Nelson,TO SS : merchant tdk respond pv,Return
db5a56be-8d03-426e-a0df-1b464643951f,39:48.3,Ricky Nelson,ok,Submit Registration
db5a56be-8d03-426e-a0df-1b464643951f,41:44.7,Ricky Nelson,PV to Owner (081311002541),Submit
8f6638bf-bee1-4e84-8f1f-7deb8f714860,51:28.7,Rizqikah Diana Putri,TO SS : Pls info PIC pending confrm PV ,Return
ddbc30f1-feeb-47a3-99cb-aa3dcc91d594,57:51.4,Rizqikah Diana Putri,ok,Submit Registration
ddbc30f1-feeb-47a3-99cb-aa3dcc91d594,00:36.1,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BNI, Mandiri u/ TEDUH COFFEE SHOP. MDR std all fitur refer doc terlampir, PV meet owner,ok.",Submit
19566a8c-f299-49e5-b485-5aed80079173,32:20.9,Ricky Nelson,TO SS : merchant sdh ada MID 71073815232 aktif pd system MAAS (Bank Mandiri),Return
29ce3090-eb6f-40f7-8d9d-7f03bacd4c0d,34:33.4,Ricky Nelson,TO DE : kode pos tdk sesuai 60231 seharusnya kab Surabaya,Return
96ca50a3-5bea-4734-861b-420aaf3ecce9,04:48.4,Rita Nurmalasari,"TO SS: hasil cek slik: Himbaran Mandiri & BRI dan hasil SLIK owner NOT PASS, Mandiri tidak dapat dilanjutkan",Submit Registration
96ca50a3-5bea-4734-861b-420aaf3ecce9,35:13.8,Rita Nurmalasari,TO SS: SLIK owner NOT PASS,Return
6d9889c7-573b-4a56-a4da-f628253370e2,25:53.1,Rita Nurmalasari,TO SS: MA belum bermaterai,Return
500baeee-0a85-489d-bd1c-42a3df032263,33:41.5,Rita Nurmalasari,"PV to PIC owner 081319381088,",Submit Registration
500baeee-0a85-489d-bd1c-42a3df032263,35:42.1,Rita Nurmalasari,"PV to PIC owner 081319381088,",Submit
9750e4a9-ccc1-477e-8688-582f605b86ad,53:34.8,Rita Nurmalasari,"PV to PIC owner 081319381088,",Submit Registration
9750e4a9-ccc1-477e-8688-582f605b86ad,54:10.9,Rita Nurmalasari,"PV to PIC owner 081319381088,",Submit
e43ba741-6468-4829-9ba6-c4a6962cfefc,33:11.9,Rita Nurmalasari,TO SS: di lokasi masih ada EDC Bank Mandiri dgn status on operation,Return
2a08f8aa-fe9c-4fd8-8fdd-d4f3a5a631fc,38:25.6,Rita Nurmalasari,"PV to owner 081219714210,",Submit
09840595-6e4e-4919-8c6f-d15f75066fdf,08:41.7,Rita Nurmalasari,TO SS: Fitur Bank BRI belum terisi di form MA,Return
5214a05f-4f74-477a-8718-67f6c245f61c,02:04.4,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur reguler",Submit
858d023f-37ba-45af-a10b-6622ebe20755,40:23.9,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur reguler",Submit Registration
53119db0-18d7-460e-9575-e218a57b7287,51:14.2,Al Qhori Mushafi,to de: mohon konfirm no rekening mandiri kurang 2 digit,Return
5214a05f-4f74-477a-8718-67f6c245f61c,55:03.5,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur reguler",Submit Registration
858d023f-37ba-45af-a10b-6622ebe20755,41:51.9,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur reguler",Submit
2687d16a-ee29-4f49-8b43-8e2d34d5f7cb,45:16.5,Al Qhori Mushafi,to de: mcc sporting good store,Return
5dab60d0-0dfc-4aad-88c0-c66c6b80cb6d,57:36.5,Al Qhori Mushafi,to ss: merchant tdk menjawab confirm telp analyst 081343559099,Return
93664754-6252-4ef4-bf13-1bc0a92e1cae,58:39.3,Al Qhori Mushafi,to ss: merchant tdk menjawab konfirmasi telp analyst 081299209118,Return
24c121c6-5af6-4aa6-bfa3-0c3e29a8bd86,22:39.3,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur reguler",Submit
4de81a5a-8796-4d1b-9132-721842e2f092,59:27.1,Al Qhori Mushafi,to ss: merchant tdk menjawab konfirmasi telp analyst 081314140044,Return
ff8391d0-8841-49ec-977f-833c59f6d6ca,00:11.3,Al Qhori Mushafi,to ss: merchant tdk menjawab konfirmasi tlp analyst 081284916619,Return
447bca6c-4b65-4c8a-92e7-f59da8fd2e6d,00:57.3,Al Qhori Mushafi,to ss: merchant tdk menjawab konfirmasi telp analyst 0811817410,Return
24c121c6-5af6-4aa6-bfa3-0c3e29a8bd86,20:56.9,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur reguler",Submit Registration
25854b77-cd22-4ead-865f-d836d0150e0c,57:48.3,Mutiara Nur Fatimah,Return to DE: pls cfm clearing code bank,Return
1d8328ce-1656-44c4-b576-1b50f284dc3a,32:16.5,Mutiara Nur Fatimah,Return to SS; pls cfm sudah EDC Mandiri di alamat yg sama,Return
72ccaa05-ef19-43cb-af71-bc9d6c550280,44:00.5,Mutiara Nur Fatimah,Return to SS; nomor tidak aktif,Return
cb526ac3-f199-4919-9859-0d7ad92ef8b9,09:34.6,Al Qhori Mushafi,to ss: konfirm telp analyst di reject 082214851110,Return
f929ec21-22ea-4562-ab97-23da369b9350,21:52.3,Mutiara Nur Fatimah,Return to SS; pls cfm sudah ada existing Mandiri di MAAS,Return
fc9374ed-7db1-4c07-951a-f46ac5d22aa6,03:18.5,Mutiara Nur Fatimah,PV to 087856065453 Safira as PIC,Submit Registration
fc9374ed-7db1-4c07-951a-f46ac5d22aa6,05:42.5,Mutiara Nur Fatimah,PV to 087856065453 Safira as PIC,Submit
568b72d9-a1cc-4ec3-aceb-45543d0a249a,06:22.3,Mutiara Nur Fatimah,PV to 081219192051 Feisyal as Owner,Submit Registration
568b72d9-a1cc-4ec3-aceb-45543d0a249a,08:03.2,Mutiara Nur Fatimah,PV to 081219192051 Feisyal as Owner,Submit
57a8bbf5-6653-4045-b4ba-98b30c7ccf2e,08:43.3,Mutiara Nur Fatimah,PV to 081333002028 AGUS WIJAYA as Owner,Submit Registration
