IDLOG,IDTRACKER,IDSTATUS,APLC_STATUS,APLC_AUTH,APLC_RSON,PROC_PGRS_SEQ_NO,DATA_CHNG_DTTM
14501,7446,30,B/L Check,Approved,,1,2/9/2023 0:02
14502,7446,40,Application Check,Approved,,1,2/9/2023 7:02
14503,7446,50,Merchant Analyst,Approved,,1,2/9/2023 16:02
14504,7446,61,Member Bank Apprval 1,Approved,,1,3/6/2023 18:03
14505,7446,61,Member Bank Apprval 1,Approved,,2,3/2/2023 16:03
14506,7447,30,B/L Check,Approved,,1,2/9/2023 0:02
14507,7447,40,Application Check,Approved,,1,2/9/2023 7:02
14508,7447,50,Merchant Analyst,Approved,,1,2/9/2023 16:02
14509,7447,61,Member Bank Apprval 1,Approved,,1,2/20/2023 19:02
14510,7447,70,Approval Completed,Approved,,1,3/21/2023 21:03
14511,7447,61,Member Bank Apprval 1,Approved,,2,2/20/2023 18:02
14512,7447,70,Approval Completed,Approved,,2,3/21/2023 21:03
14513,7447,61,Member Bank Apprval 1,Approved,,3,2/13/2023 12:02
14514,7447,70,Approval Completed,Approved,,3,3/21/2023 21:03
14515,7447,70,Approval Completed,Approved,,4,3/21/2023 21:03
14516,7963,15,Quality Assurance (QAM),Approved,,1,2/28/2023 16:02
14517,7963,20,Data Entry,Approved,,1,3/1/2023 10:03
14518,7963,30,B/L Check,Approved,,1,3/1/2023 10:03
14519,7963,40,Application Check,Approved,,1,3/1/2023 11:03
14520,7964,10,DOC Registration,Approved,,1,2/28/2023 16:02
14521,7964,15,Quality Assurance (QAM),Approved,,1,2/28/2023 16:02
14522,7965,30,B/L Check,Approved,,1,3/1/2023 8:03
14523,7965,40,Application Check,Approved,,1,3/1/2023 8:03
14524,7968,15,Quality Assurance (QAM),Approved,,1,2/28/2023 16:02
14525,7968,70,Approval Completed,Approved,,1,3/3/2023 8:03
14526,7968,70,Approval Completed,Approved,,2,3/7/2023 11:03
14527,7968,61,Member Bank Apprval 1,Approved,,3,3/3/2023 8:03
14528,7968,70,Approval Completed,Approved,,4,3/24/2023 9:03
14529,7970,20,Data Entry,Approved,,1,3/1/2023 7:03
14530,7971,10,DOC Registration,Approved,,1,2/28/2023 17:02
14531,7971,15,Quality Assurance (QAM),Approved,,1,2/28/2023 17:02
14532,7971,20,Data Entry,Approved,,1,3/1/2023 10:03
14533,7971,30,B/L Check,Approved,,2,3/1/2023 10:03
14534,7971,40,Application Check,Approved,,2,3/1/2023 11:03
14535,7973,20,Data Entry,Approved,,1,3/1/2023 13:03
14536,7973,70,Approval Completed,Approved,,1,3/23/2023 20:03
14537,7973,70,Approval Completed,Approved,,2,3/23/2023 20:03
14538,7973,61,Member Bank Apprval 1,Approved,,3,3/3/2023 8:03
14539,7973,70,Approval Completed,Approved,,3,3/23/2023 20:03
14721,7983,40,Application Check,Approved,,1,3/1/2023 11:03
14722,7983,70,Approval Completed,Approved,,1,3/2/2023 15:03
14723,7982,20,Data Entry,Approved,,1,3/1/2023 8:03
14724,7983,10,DOC Registration,Approved,,1,2/28/2023 19:02
14725,7983,15,Quality Assurance (QAM),Approved,,1,2/28/2023 19:02
14726,7983,20,Data Entry,Approved,,1,3/1/2023 10:03
14727,7982,10,DOC Registration,Approved,,1,2/28/2023 19:02
14728,7982,15,Quality Assurance (QAM),Approved,,1,2/28/2023 19:02
14729,7983,61,Member Bank Apprval 1,Approved,,1,3/1/2023 12:03
14730,7983,70,Approval Completed,,,2,3/2/2023 15:03
14731,7982,30,B/L Check,Approved,,1,3/1/2023 8:03
14732,7982,40,Application Check,Approved,,1,3/1/2023 16:03
14733,7982,70,Approval Completed,Approved,,1,3/2/2023 17:03
14734,7984,10,DOC Registration,Approved,,1,2/28/2023 19:02
14735,7984,15,Quality Assurance (QAM),Approved,,1,2/28/2023 19:02
14736,7984,20,Data Entry,Approved,,1,3/1/2023 5:03
14737,7984,30,B/L Check,Approved,,1,3/1/2023 5:03
14738,7984,40,Application Check,Approved,,1,3/1/2023 7:03
14739,7984,61,Member Bank Apprval 1,Approved,,1,3/1/2023 11:03
14740,7984,70,Approval Completed,,,2,3/13/2023 20:03
14741,7985,30,B/L Check,Approved,,1,3/1/2023 7:03
14742,7985,40,Application Check,Approved,,1,3/1/2023 8:03
14743,7985,61,Member Bank Apprval 1,Approved,,1,3/1/2023 11:03
14744,7985,70,Approval Completed,,,2,3/13/2023 20:03
14745,7982,61,Member Bank Apprval 1,Approved,,1,3/1/2023 17:03
14746,7982,70,Approval Completed,,,2,3/2/2023 17:03
14747,7984,70,Approval Completed,Approved,,1,3/13/2023 20:03
14748,7985,70,Approval Completed,Approved,,1,3/13/2023 20:03
14749,7985,10,DOC Registration,Approved,,1,2/28/2023 19:02
14750,7985,15,Quality Assurance (QAM),Approved,,1,2/28/2023 19:02
14751,7985,20,Data Entry,Approved,,1,3/1/2023 7:03
14752,7990,30,B/L Check,Approved,,1,3/1/2023 8:03
14753,7990,40,Application Check,Approved,,1,3/1/2023 8:03
14754,7990,70,Approval Completed,,,2,3/13/2023 20:03
14755,7986,10,DOC Registration,Approved,,1,2/28/2023 19:02
14756,7986,15,Quality Assurance (QAM),Approved,,1,2/28/2023 19:02
14757,7986,20,Data Entry,Approved,,1,3/1/2023 8:03
14758,7986,30,B/L Check,Approved,,1,3/1/2023 8:03
14759,7986,40,Application Check,Approved,,1,3/1/2023 8:03
14760,7986,70,Approval Completed,Approved,,1,3/13/2023 20:03
14761,7986,70,Approval Completed,,,2,3/13/2023 20:03
14762,7987,10,DOC Registration,Approved,,1,2/28/2023 19:02
14763,7987,15,Quality Assurance (QAM),Approved,,1,2/28/2023 19:02
14764,7987,20,Data Entry,Approved,,1,3/1/2023 8:03
14765,7987,30,B/L Check,Approved,,1,3/1/2023 8:03
14766,7987,40,Application Check,Approved,,1,3/1/2023 8:03
14767,7987,70,Approval Completed,Approved,,1,3/13/2023 20:03
14768,7987,70,Approval Completed,,,2,3/13/2023 20:03
14769,7988,10,DOC Registration,Approved,,1,2/28/2023 19:02
14770,7988,15,Quality Assurance (QAM),Approved,,1,2/28/2023 19:02
14771,7988,20,Data Entry,Approved,,1,3/1/2023 8:03
14772,7988,30,B/L Check,Approved,,1,3/1/2023 8:03
14773,7988,40,Application Check,Approved,,1,3/1/2023 8:03
14774,7988,61,Member Bank Apprval 1,Approved,,1,3/1/2023 11:03
14775,7988,70,Approval Completed,Approved,,1,3/13/2023 20:03
14776,7988,70,Approval Completed,,,2,3/13/2023 20:03
14777,7989,10,DOC Registration,Approved,,1,2/28/2023 19:02
14778,7989,15,Quality Assurance (QAM),Approved,,1,2/28/2023 19:02
14779,7989,20,Data Entry,Approved,,1,3/1/2023 7:03
14780,7989,30,B/L Check,Approved,,1,3/1/2023 7:03
14781,7989,40,Application Check,Approved,,1,3/1/2023 8:03
14782,7989,70,Approval Completed,Approved,,1,3/13/2023 20:03
14783,7989,70,Approval Completed,,,2,3/13/2023 20:03
14784,7991,30,B/L Check,Approved,,1,3/1/2023 8:03
14785,7991,40,Application Check,Approved,,1,3/1/2023 8:03
14786,7991,61,Member Bank Apprval 1,Approved,,1,3/1/2023 11:03
14787,7990,10,DOC Registration,Approved,,1,2/28/2023 20:02
14788,7990,15,Quality Assurance (QAM),Approved,,1,2/28/2023 20:02
14789,7990,20,Data Entry,Approved,,1,3/1/2023 8:03
14790,7991,10,DOC Registration,Approved,,1,2/28/2023 20:02
14791,7991,15,Quality Assurance (QAM),Approved,,1,2/28/2023 20:02
14792,7991,20,Data Entry,Approved,,1,3/1/2023 8:03
14793,7990,61,Member Bank Apprval 1,Approved,,1,3/1/2023 11:03
14794,7987,61,Member Bank Apprval 1,Approved,,1,3/1/2023 11:03
14795,7990,70,Approval Completed,Approved,,1,3/13/2023 20:03
14796,7986,61,Member Bank Apprval 1,Approved,,1,3/1/2023 11:03
14797,7989,61,Member Bank Apprval 1,Approved,,1,3/1/2023 11:03
14798,7991,70,Approval Completed,Approved,,1,3/13/2023 20:03
14799,7991,70,Approval Completed,,,2,3/13/2023 20:03
14800,6480,10,DOC Registration,Approved,,1,1/22/2023 19:01
14801,6480,15,Quality Assurance (QAM),Approved,,1,1/22/2023 19:01
14802,6480,20,Data Entry,Approved,,1,1/24/2023 11:01
14803,6480,61,Member Bank Apprval 1,Approved,,1,1/25/2023 12:01
14804,6480,70,Approval Completed,Approved,,1,1/27/2023 16:01
14805,6480,70,Approval Completed,,,2,1/27/2023 16:01
14806,6481,10,DOC Registration,Approved,,1,1/22/2023 19:01
14807,6481,15,Quality Assurance (QAM),Approved,,1,1/22/2023 19:01
14808,6481,20,Data Entry,Approved,,1,1/24/2023 0:01
14809,6481,30,B/L Check,Approved,,1,1/24/2023 0:01
14810,6481,40,Application Check,Approved,,1,1/24/2023 8:01
14811,6481,61,Member Bank Apprval 1,Approved,,1,1/24/2023 12:01
14812,6481,70,Approval Completed,Approved,,1,1/26/2023 21:01
14813,6481,70,Approval Completed,,,2,1/26/2023 21:01
14814,6482,10,DOC Registration,Approved,,1,1/22/2023 19:01
14815,6482,15,Quality Assurance (QAM),Approved,,1,1/22/2023 19:01
14816,6482,20,Data Entry,Approved,,1,1/24/2023 7:01
14817,6482,30,B/L Check,Approved,,1,1/24/2023 7:01
14818,6482,40,Application Check,Approved,,1,1/24/2023 7:01
14819,6482,61,Member Bank Apprval 1,Approved,,1,1/24/2023 12:01
14820,6482,70,Approval Completed,Approved,,1,1/27/2023 16:01
14821,6482,70,Approval Completed,,,2,1/27/2023 16:01
14822,6483,10,DOC Registration,Approved,,1,1/22/2023 19:01
14823,6483,15,Quality Assurance (QAM),Approved,,1,1/22/2023 19:01
14824,6483,20,Data Entry,Approved,,1,1/24/2023 7:01
14825,6483,30,B/L Check,Approved,,1,1/24/2023 7:01
14826,6483,40,Application Check,Approved,,1,1/24/2023 17:01
14827,6483,61,Member Bank Apprval 1,Approved,,1,1/25/2023 12:01
14828,6483,70,Approval Completed,Approved,,1,2/6/2023 20:02
14829,6483,70,Approval Completed,,,2,2/6/2023 20:02
14830,6484,10,DOC Registration,Approved,,1,1/22/2023 19:01
14831,6484,15,Quality Assurance (QAM),Approved,,1,1/22/2023 19:01
14832,6484,30,B/L Check,Approved,,1,1/24/2023 8:01
14833,6484,40,Application Check,Approved,,1,1/24/2023 9:01
14834,6484,70,Approval Completed,Approved,,1,1/31/2023 16:01
14835,6484,70,Approval Completed,,,2,1/31/2023 16:01
14836,6485,61,Member Bank Apprval 1,Approved,,1,1/24/2023 12:01
14837,6485,70,Approval Completed,Approved,,1,1/26/2023 17:01
14838,6485,70,Approval Completed,,,2,1/26/2023 17:01
14839,6486,10,DOC Registration,Approved,,1,1/22/2023 19:01
14840,6480,30,B/L Check,Approved,,1,1/24/2023 11:01
14841,6480,40,Application Check,Approved,,1,1/24/2023 17:01
14842,6484,20,Data Entry,Approved,,1,1/24/2023 8:01
14843,6485,10,DOC Registration,Approved,,1,1/22/2023 19:01
14844,6485,15,Quality Assurance (QAM),Approved,,1,1/22/2023 19:01
14845,6485,20,Data Entry,Approved,,1,1/24/2023 8:01
14846,6484,61,Member Bank Apprval 1,Approved,,1,1/24/2023 12:01
14847,6485,30,B/L Check,Approved,,1,1/24/2023 8:01
14848,6485,40,Application Check,Approved,,1,1/24/2023 9:01
14849,6486,15,Quality Assurance (QAM),Approved,,1,1/22/2023 20:01
14850,6486,20,Data Entry,Approved,,1,1/24/2023 11:01
14851,6486,61,Member Bank Apprval 1,Approved,,1,1/25/2023 12:01
14852,6486,70,Approval Completed,Approved,,1,2/27/2023 10:02
14853,6486,30,B/L Check,Approved,,1,1/24/2023 11:01
14854,6486,40,Application Check,Approved,,1,1/24/2023 17:01
14855,6486,70,Approval Completed,,,2,2/27/2023 10:02
14856,6491,30,B/L Check,Approved,,1,1/24/2023 8:01
14857,6491,40,Application Check,Approved,,1,1/24/2023 9:01
14858,6491,61,Member Bank Apprval 1,Approved,,1,1/24/2023 12:01
14859,6491,70,Approval Completed,Approved,,1,1/25/2023 19:01
14860,6491,70,Approval Completed,,,2,1/25/2023 19:01
14861,6487,20,Data Entry,Approved,,1,1/24/2023 11:01
14862,6491,10,DOC Registration,Approved,,1,1/23/2023 16:01
14863,6491,15,Quality Assurance (QAM),Approved,,1,1/23/2023 16:01
14864,6491,20,Data Entry,Approved,,1,1/24/2023 8:01
14865,6487,10,DOC Registration,Approved,,1,1/23/2023 16:01
14866,6487,15,Quality Assurance (QAM),Approved,,1,1/23/2023 16:01
14867,6487,70,Approval Completed,Approved,,1,1/27/2023 22:01
14868,6487,70,Approval Completed,,,2,1/27/2023 22:01
14869,6488,10,DOC Registration,Approved,,1,1/23/2023 16:01
14870,6488,15,Quality Assurance (QAM),Returned,Uncompleted Documents,1,1/24/2023 9:01
14871,6488,40,Application Check,Approved,,1,1/24/2023 11:01
14872,6488,61,Member Bank Apprval 1,Approved,,1,1/24/2023 12:01
14873,6488,70,Approval Completed,Approved,,1,1/26/2023 17:01
14874,6488,10,DOC Registration,Approved,,2,1/24/2023 9:01
14875,6488,70,Approval Completed,,,2,1/26/2023 17:01
14876,6489,10,DOC Registration,Approved,,1,1/23/2023 16:01
14877,6489,15,Quality Assurance (QAM),Approved,,1,1/23/2023 16:01
14878,6489,20,Data Entry,Approved,,1,1/24/2023 0:01
14879,6489,30,B/L Check,Approved,,1,1/24/2023 0:01
14880,6489,40,Application Check,Approved,,1,1/24/2023 17:01
14881,6489,61,Member Bank Apprval 1,Approved,,1,1/25/2023 12:01
14882,6489,70,Approval Completed,Approved,,1,1/26/2023 14:01
14883,6489,70,Approval Completed,,,2,1/26/2023 14:01
14884,6490,10,DOC Registration,Approved,,1,1/23/2023 16:01
14885,6490,15,Quality Assurance (QAM),Approved,,1,1/23/2023 16:01
14886,6490,20,Data Entry,Approved,,1,1/24/2023 7:01
14887,6490,30,B/L Check,Approved,,1,1/24/2023 7:01
14888,6490,40,Application Check,Approved,,1,1/24/2023 9:01
14889,6490,61,Member Bank Apprval 1,Approved,,1,1/24/2023 12:01
14890,6490,70,Approval Completed,Approved,,1,1/28/2023 15:01
14891,6490,70,Approval Completed,,,2,1/28/2023 15:01
14892,6492,10,DOC Registration,Approved,,1,1/23/2023 16:01
14893,6492,15,Quality Assurance (QAM),Approved,,1,1/23/2023 16:01
14894,6492,20,Data Entry,Approved,,1,1/24/2023 8:01
14895,6492,30,B/L Check,Approved,,1,1/24/2023 8:01
14896,6492,40,Application Check,Approved,,1,1/24/2023 17:01
14897,6492,61,Member Bank Apprval 1,Approved,,1,1/25/2023 12:01
14898,6492,70,Approval Completed,Approved,,1,1/27/2023 22:01
14899,6492,70,Approval Completed,,,2,1/27/2023 22:01
14900,6493,10,DOC Registration,Approved,,1,1/23/2023 16:01
14901,6493,15,Quality Assurance (QAM),Approved,,1,1/23/2023 16:01
14902,6493,20,Data Entry,Approved,,1,1/24/2023 8:01
14903,6493,30,B/L Check,Approved,,1,1/24/2023 8:01
14904,6493,40,Application Check,Approved,,1,1/24/2023 8:01
14905,6493,70,Approval Completed,Approved,,1,1/26/2023 17:01
14906,6493,70,Approval Completed,,,2,1/26/2023 17:01
14907,6494,10,DOC Registration,Approved,,1,1/23/2023 16:01
14908,6494,15,Quality Assurance (QAM),Approved,,1,1/23/2023 16:01
14909,6494,20,Data Entry,Approved,,1,1/24/2023 11:01
14910,6494,70,Approval Completed,Approved,,1,1/26/2023 17:01
14911,6494,70,Approval Completed,,,2,1/26/2023 17:01
14912,6495,10,DOC Registration,Approved,,1,1/23/2023 16:01
14913,6495,30,B/L Check,Approved,,1,1/24/2023 8:01
14914,6495,40,Application Check,Approved,,1,1/24/2023 17:01
14915,6495,61,Member Bank Apprval 1,Approved,,1,1/25/2023 12:01
14916,6495,70,Approval Completed,Approved,,1,1/30/2023 14:01
14917,6496,40,Application Check,Approved,,1,1/24/2023 13:01
14918,6487,30,B/L Check,Approved,,1,1/24/2023 11:01
14919,6487,40,Application Check,Approved,,1,1/24/2023 13:01
14920,6496,30,B/L Check,Approved,,1,1/24/2023 11:01
14921,6487,61,Member Bank Apprval 1,Approved,,1,1/25/2023 12:01
14922,6494,61,Member Bank Apprval 1,Approved,,1,1/25/2023 12:01
14923,6488,20,Data Entry,Approved,,1,1/24/2023 11:01
14924,6488,15,Quality Assurance (QAM),Approved,,2,1/24/2023 9:01
14925,6488,30,B/L Check,Approved,,1,1/24/2023 11:01
14926,6493,61,Member Bank Apprval 1,Approved,,1,1/24/2023 12:01
14927,6494,30,B/L Check,Approved,,1,1/24/2023 11:01
14928,6494,40,Application Check,Approved,,1,1/24/2023 13:01
14929,6495,15,Quality Assurance (QAM),Approved,,1,1/23/2023 16:01
14930,6495,20,Data Entry,Approved,,1,1/24/2023 8:01
14931,6496,10,DOC Registration,Approved,,1,1/23/2023 16:01
14932,6496,15,Quality Assurance (QAM),Approved,,1,1/23/2023 16:01
14933,6496,20,Data Entry,Approved,,1,1/24/2023 11:01
14934,6495,70,Approval Completed,,,2,1/30/2023 14:01
14935,6496,61,Member Bank Apprval 1,Approved,,1,1/25/2023 12:01
14936,6496,70,Approval Completed,Approved,,1,1/26/2023 17:01
14937,6496,70,Approval Completed,,,2,1/26/2023 17:01
14938,6497,10,DOC Registration,Approved,,1,1/23/2023 16:01
14939,6497,15,Quality Assurance (QAM),Approved,,1,1/23/2023 17:01
14940,6497,20,Data Entry,Approved,,1,1/24/2023 0:01
14941,6497,30,B/L Check,Approved,,1,1/24/2023 0:01
14942,6497,40,Application Check,Approved,,1,1/24/2023 7:01
14943,6497,61,Member Bank Apprval 1,Approved,,1,1/24/2023 12:01
14944,6497,70,Approval Completed,Approved,,1,1/27/2023 17:01
14945,6497,70,Approval Completed,,,2,1/27/2023 17:01
14946,6498,10,DOC Registration,Approved,,1,1/23/2023 17:01
14947,6498,15,Quality Assurance (QAM),Approved,,1,1/23/2023 17:01
14948,6498,20,Data Entry,Approved,,1,1/24/2023 7:01
14949,6498,30,B/L Check,Approved,,1,1/24/2023 7:01
14950,6498,40,Application Check,Approved,,1,1/24/2023 17:01
14951,6498,70,Approval Completed,Approved,,1,1/26/2023 18:01
14952,6499,10,DOC Registration,Approved,,1,1/23/2023 17:01
14953,6499,15,Quality Assurance (QAM),Approved,,1,1/23/2023 17:01
14954,6499,20,Data Entry,Approved,,1,1/24/2023 8:01
14955,6499,30,B/L Check,Approved,,1,1/24/2023 8:01
14956,6499,40,Application Check,Approved,,1,1/24/2023 9:01
14957,6499,61,Member Bank Apprval 1,Approved,,1,1/24/2023 12:01
14958,6499,70,Approval Completed,Approved,,1,1/26/2023 8:01
14959,6960,10,DOC Registration,Approved,,1,1/30/2023 20:01
14960,6960,20,Data Entry,Approved,,1,1/31/2023 13:01
14961,6960,30,B/L Check,Approved,,1,1/31/2023 13:01
14962,6960,40,Application Check,Approved,,1,1/31/2023 14:01
14963,6960,70,Approval Completed,Approved,,1,2/23/2023 16:02
14964,6960,70,Approval Completed,Approved,,2,2/23/2023 16:02
14965,6960,61,Member Bank Apprval 1,Approved,,3,2/6/2023 8:02
14966,6960,70,Approval Completed,Approved,,3,2/23/2023 16:02
14967,6960,70,Approval Completed,Approved,,4,2/23/2023 16:02
14968,6960,70,Approval Completed,,,5,2/23/2023 16:02
14969,6961,20,Data Entry,Approved,,1,1/31/2023 13:01
14970,6961,50,Merchant Analyst,Approved,,1,2/2/2023 8:02
14971,6961,61,Member Bank Apprval 1,Approved,,1,2/8/2023 10:02
14972,6961,70,Approval Completed,Approved,,1,2/23/2023 16:02
14973,6961,61,Member Bank Apprval 1,Approved,,2,2/7/2023 17:02
14974,6961,70,Approval Completed,Approved,,2,2/23/2023 16:02
14975,6961,61,Member Bank Apprval 1,Approved,,3,2/6/2023 8:02
14976,6961,70,Approval Completed,Approved,,3,2/23/2023 16:02
14977,6961,70,Approval Completed,Approved,,4,2/23/2023 16:02
14978,6966,10,DOC Registration,Approved,,1,1/30/2023 21:01
14979,6498,61,Member Bank Apprval 1,Approved,,1,1/25/2023 12:01
14980,6498,70,Approval Completed,,,2,1/26/2023 18:01
14981,6499,70,Approval Completed,,,2,1/26/2023 8:01
14982,6960,15,Quality Assurance (QAM),Approved,,1,1/31/2023 3:01
14983,6961,10,DOC Registration,Approved,,1,1/30/2023 21:01
14984,6961,15,Quality Assurance (QAM),Approved,,1,1/31/2023 3:01
14985,6960,50,Merchant Analyst,Approved,,1,2/1/2023 22:02
14986,6960,61,Member Bank Apprval 1,Approved,,1,2/8/2023 10:02
14987,6960,61,Member Bank Apprval 1,Approved,,2,2/7/2023 17:02
14988,6961,30,B/L Check,Approved,,1,1/31/2023 13:01
14989,6961,40,Application Check,Approved,,1,1/31/2023 16:01
14990,6961,70,Approval Completed,,,5,2/23/2023 16:02
14991,6966,15,Quality Assurance (QAM),Approved,,1,1/31/2023 3:01
14992,6966,20,Data Entry,Approved,,1,1/31/2023 13:01
14993,6966,40,Application Check,Approved,,1,1/31/2023 14:01
14994,6966,50,Merchant Analyst,Approved,,1,2/2/2023 14:02
14995,6966,61,Member Bank Apprval 1,Approved,,1,2/8/2023 10:02
14996,6966,70,Approval Completed,Approved,,1,2/22/2023 21:02
14997,6966,61,Member Bank Apprval 1,Approved,,2,2/7/2023 16:02
14998,6966,70,Approval Completed,Approved,,2,2/22/2023 21:02
14999,6966,61,Member Bank Apprval 1,Approved,,3,2/6/2023 8:02
15000,6966,70,Approval Completed,Approved,,3,2/22/2023 21:02
15001,6966,70,Approval Completed,Approved,,4,2/22/2023 21:02
15002,6966,70,Approval Completed,,,5,2/22/2023 21:02
15003,6500,15,Quality Assurance (QAM),Approved,,1,1/24/2023 9:01
15004,6500,50,Merchant Analyst,Approved,,1,1/25/2023 13:01
15005,6500,70,Approval Completed,Approved,,1,1/31/2023 21:01
15006,6500,70,Approval Completed,,,2,1/31/2023 21:01
15007,6501,10,DOC Registration,Approved,,1,1/24/2023 9:01
15008,6501,15,Quality Assurance (QAM),Approved,,1,1/24/2023 9:01
15009,6501,30,B/L Check,Approved,,1,1/25/2023 12:01
15010,6501,40,Application Check,Approved,,1,1/25/2023 13:01
15011,6501,50,Merchant Analyst,Approved,,1,1/26/2023 11:01
15012,6501,61,Member Bank Apprval 1,Approved,,1,1/30/2023 16:01
15013,6501,70,Approval Completed,Approved,,1,2/2/2023 21:02
15014,6501,20,Data Entry,Approved,,2,1/25/2023 12:01
15015,6501,61,Member Bank Apprval 1,Approved,,2,1/30/2023 15:01
15016,6501,70,Approval Completed,Approved,,2,2/2/2023 21:02
15017,6501,70,Approval Completed,Approved,,3,2/2/2023 21:02
15018,6502,50,Merchant Analyst,Approved,,1,1/26/2023 9:01
15019,6502,61,Member Bank Apprval 1,Approved,,1,1/31/2023 16:01
15020,6502,70,Approval Completed,Approved,,1,2/24/2023 16:02
15021,6502,61,Member Bank Apprval 1,Approved,,2,1/31/2023 15:01
15022,6502,70,Approval Completed,Approved,,2,2/24/2023 16:02
15023,6502,61,Member Bank Apprval 1,Approved,,3,1/26/2023 17:01
15024,6502,70,Approval Completed,Approved,,3,2/24/2023 16:02
15025,6502,70,Approval Completed,Approved,,4,2/24/2023 16:02
15026,6502,70,Approval Completed,,,5,2/24/2023 16:02
15027,6503,30,B/L Check,Approved,,1,1/24/2023 14:01
15028,6503,40,Application Check,Approved,,1,1/24/2023 14:01
15029,6503,70,Approval Completed,Approved,,1,2/24/2023 16:02
15030,6503,70,Approval Completed,Approved,,2,2/24/2023 16:02
15031,6503,70,Approval Completed,Approved,,4,2/24/2023 16:02
15032,6503,70,Approval Completed,,,5,2/24/2023 16:02
15033,6504,30,B/L Check,Approved,,1,1/24/2023 13:01
15034,6504,70,Approval Completed,Approved,,1,2/24/2023 16:02
15035,6504,70,Approval Completed,Approved,,2,2/24/2023 16:02
15036,6504,70,Approval Completed,Approved,,3,2/24/2023 16:02
15037,6504,70,Approval Completed,Approved,,4,2/24/2023 16:02
15038,6504,70,Approval Completed,,,5,2/24/2023 16:02
15039,6505,20,Data Entry,Approved,,1,1/24/2023 13:01
