IDTRACKER,APLC_SEQ_NO,MID,TID,MERCHANT NAME,CITY,PROSES PENGAJUAN APLIKASI,TGL APLIKASI MASUK,STATUS APLIKASI,STATUS WR,STATUS WO,PROVIDER_TYP,TMNL_STATUS,TMNL_MODEL,SNO,MER_DTL_ADDR1,MER_DTL_ADDR2,MER_DTL_ADDR3,MID_BRI,MID_BNI,MID_BTN,MID_ASTRAPAY,MID_DANAMON,MID_BSI,MID_OCBC,TID_BRI,TID_BNI,TID_BTN,TID_ASTRAPAY,TID_DANAMON,TID_BSI,TID_OCBC,MEMBER_BANK,DATA_CHNG_DTTM
3186,12004389368,71151333616,74774689,AND HYBRID WINDOW FILM,Depok (Kota),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,1.73E+19,JL RAYA CITAYAM,RUKO KARTINI NO 12 G DAN 12 F RT 01 RW 02,DEPOK,,'000100214903266,2.00712E+14,,,,,,,20033896,,,,,SINGLE BTN,15-MAR-23 08.01.45.052000000 PM
3187,12002533956,71133307047,74577830,MIDI UC53 CHAIRIL ANWAR,Bekasi (Kota),Approved,2012023,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL KP RAWA SEMUT RT 003/012,KEL MARGAHAYU KEC. BEKASI TIMUR,BEKASI,1999228142,'000100218001676,'000200711333070478,,,,,10398897,15168402,20033275,,,,,SHARING BMRI-BRI-BNI-BTN,12-JAN-23 10.23.05.299000000 AM
3188,12003083134,71135168117,74601231,DWIDAYATOUR.CO.ID MAL PONDOK INDAH,Jakarta Selatan (Kota Administrasi),Approved,2012023,Approval Completed,,,None,On Operation,,,"MAL PONDOK INDAH 2. NORTH SKYWALK, LT 2 NO. N108","JAKARTA SELATAN, JAKARTA",-,,'000100218110492,,,,,,,,,,,,,SINGLE BMRI,18-JAN-23 10.30.16.860000000 AM
3189,12003208738,71136614611,74617583,RAMAYANA KEBAYORAN LAMA,Jakarta Selatan (Kota Administrasi),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,XL,On Operation,MOVE2500,2.73E+19,JL PASAR KEBAYORAN LAMA,JAKARTA SELATAN,,,'000100218118396,'000,,,,,,29861821,,,,,,SINGLE BNI,26-JAN-23 08.20.57.779000000 AM
3190,12002549026,71133314524,74578054,JZ01 ALFAMART CLS_2 TRAINING 3 ANDROID,Bogor (Kab),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,Android,2083CA167615,PT. SUMBER ALFARIAN TRIJAYA (JZ01),KAWASAN INDUSTRI MENARA PERMAI KAV. 18,KEL DAYEUH KEC CILEUNGSI BOGOR,1999229917,'000100218113942,'000200711333145246,,,,,10402303,14307303,20031642,,,,,SHARING BMRI-BRI-BNI-BTN,14-FEB-23 08.25.41.925000000 PM
3191,12002600186,71131259211,74557353,RAMAYANA BOGOR,Bogor (Kota),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,4.73E+19,JL.BOGOR BARU,KEL KEDAU,BOGOR,,'000100204901654,'000,,,,,,14072239,,,,,,SINGLE BNI,07-JAN-23 02.53.35.664000000 PM
3192,12002600191,71131259776,74557362,FRANK&CO PAM BSM,Tangerang (Kab),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,Withdrawal,MOVE2500,3.73E+19,INDONESIA CONVENTION EXHIBITION,JL. BSD GRAND BOULEVARD NO. 1 PAGEDANGA,TANGERANG,,'000100205900778,'000,,,,,,14236836,,,,,,SINGLE BNI,21-MAR-23 04.10.42.908000000 PM
3193,12003151994,71136840434,74620539,APOTEK KAYLA,Surabaya (Kota),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,4.73E+19,JL RUNGKUT MENANGGAL HARAPAN NO 1C,RUNGKUT MENANGGAL,SURABAYA,,'000100204901635,2.00711E+14,,,,,,,20031853,,,,,SINGLE BTN,27-JAN-23 10.34.47.924000000 PM
3194,12003190703,71136854883,74620712,FRANK & CO CP MBL,Medan (Kota),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,1.73E+19,CENTER POINT MALL MEDAN LT GF NO 15-15 A,JL JAWA NO 8,MEDAN,,'000100215901791,'000,,,,,,15859302,,,,,,SINGLE BNI,27-JAN-23 04.40.07.326000000 PM
3195,12002844536,71134120635,74586712,CYBER JAYA,Madiun (Kab),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,8.73E+19,PONDOK,KEL DOLOPO KEC DOLOPO,MADIUN,,'000100204901629,2.00711E+14,,,,,,,20031564,,,,,SINGLE BTN,17-JAN-23 04.36.47.269000000 PM
3196,12003284088,71140991325,74665886,"ES TELER 77, MANHATTAN TIME SQUARE MEDAN",Medan (Kota),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,3.73E+19,JL. GATOT SUBROTO NO.217,KEL SEI SIKAMBING B KEC MEDAN SUNGGAL,MEDAN,,'000100217901030,2.00711E+14,,,,,,,20032478,,,,,SINGLE BTN,08-FEB-23 05.01.00.851000000 PM
3197,12004181260,71147762982,74736097,DELIWAFA GRESIK 3 MBL,Gresik (Kab),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,5.73E+19,"JL. PANGLIMA SUDIRMAN 161 BLOK 5D, 6E, 7F",KEL SIDOMORO KEC KEBOMAS,GRESIK,,'000100201900799,'000,,,,,,6337502,,,,,,SINGLE BNI,04-MAR-23 05.14.49.958000000 PM
3198,12004510897,71151668586,74778426,HCIR-INFORMA GANDARIA J,Jakarta Selatan (Kota Administrasi),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,XL,On Operation,MOVE2500,9.73E+19,PT HOME CENTER INDONESIA RET,"GANDARIA CITY MALL, JL. ARTERI PD. INDAH NO.KE","RT.10/RW.6, GANDARIA UT KEC. KB JAKARTA SELATAN",,'000100204901650,'000,,,,,,10150203,,,,,,SINGLE BNI,14-MAR-23 07.14.29.768000000 PM
3199,12003154636,71136322621,74614142,NONA KETJIL WISMA 46 MB,Jakarta Pusat (Kota Administrasi),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,XL,On Operation,MOVE2500,4.73E+19,GEDUNG WISMA 46,LT 2 JL JENDRAL,SUDIRMAN KAV 1 JAKARTA PUSAT,,'000100211900840,'000,,,,,,10122004,,,,,,SINGLE BNI,24-JAN-23 03.06.10.182000000 PM
3200,12002670216,71133292232,74577057,MIDI SA79 SEPATAN,Tangerang (Kab),Approved,2012023,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. RAYA MAUK SEPATAN KM 11, RT. 001 RW. 02",KEL MAUK KEC SEPATAN,TANGERANG,1999228404,'000100212900518,'000200711332922327,,,,,10399723,14268303,20033528,,,,,SHARING BMRI-BRI-BNI-BTN,12-JAN-23 09.55.21.294000000 AM
3201,12004017908,71146003345,74717908,NOVOTEL LPG RCP MBL,Bandar Lampung (Kota),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,7.73E+19,PT SINAR LAUT LAMPUNG PERMAI,JL. GATOT SUBROTO NO. 138 KEL.SUKARAJA,"KEC. T. TELUK BETUNG, BANDAR LAMPUNG",,'000100211900842,'000,,,,,,31109507,,,,,,SINGLE BNI,03-MAR-23 08.22.42.578000000 PM
3202,12004264014,71149340063,74754113,KUNANG KUNANG 22 CILEUNGSI MBL,Bogor (Kab),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,2.73E+19,JL RAYA CILEUNGSI - JONGGOL NO 1,KEC CILEUNGSI,BOGOR,,'000100202004420,'000,,,,,,14290607,,,,,,SINGLE BNI,09-MAR-23 08.37.38.773000000 PM
3203,12003718585,71143828595,74695015,Q729 ALFAMART YEH AYA BARAT,Denpasar (Kota),Approved,2012023,Approval Completed,OPEN - SCHEDULED,Created,Telkomsel,On Deployment,MOVE2500,1.73E+19,JL TUKAD YEH AYA NO 212,KEL RENON KEC DENPASAR SELATAN,DENPASAR,1999246934,'000100203901248,'000200711438285955,,,,,10430835,8106299,20032972,,,,,SHARING BMRI-BRI-BNI-BTN,23-MAR-23 02.37.01.977000000 PM
3204,12003827815,71144454888,74702311,UZ01 ALFAMART SDJ DEPO SORONG 2 ANDROID,Sidoarjo (Kab),Approved,2012023,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,PT SUMBER ALFARIA TRIJAYA ( UZ01 ),JL RAYA SUKODONO 45 RT 09 RW 03  KEL KEBOANSIKEP,"KEC GEDANGAN, SIDOARJO",1999249067,'000100011013695,'000200711444548886,,,,,10433334,26100003,20033837,,,,,SHARING BMRI-BRI-BNI-BTN,20-FEB-23 09.00.38.455000000 AM
3205,12003821250,71144453421,74702297,UZ01 ALFAMART SDJ DEPO MAUMERE 2 ANDROID,Sidoarjo (Kab),Approved,2012023,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,PT. SUMBER ALFARIA TRIJAYA ( UZ01 ),JL.RAYA SUKODONO 45 KEBOANSIKEP RT 09/03,KEL KEBOANSIKEP KEC GEDANGAN SIDOARJO,1999249079,'000100202003233,'000200711444534218,,,,,10433346,6098802,20033824,,,,,SHARING BMRI-BRI-BNI-BTN,20-FEB-23 08.59.59.098000000 AM
3206,12004569424,71153026512,74791550,KEDAI KEPO MBL,Semarang (Kota),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,XL,On Operation,MOVE2500,6.73E+19,DAPUR SUNDA PARAGON MALL LANTA 3,JL.PEMUDA NO.118 SEKAYU,SEMARANG,,'000100215901591,'000,,,,,,5585102,,,,,,SINGLE BNI,16-MAR-23 11.43.33.091000000 PM
3207,12002695013,71133300175,74577631,AK41 MIDI MATUNGKAS,Minahasa Utara (Kab),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,Android,229HKA129364,JL. RAYA SUKUR - LIKUPANG,"DS. MATUNGKAS, KEC. DIMEMBE",MINAHASA UTARA,1999234124,'000100215901619,'000200711333001753,,,,,10411363,11081802,20032789,,,,,SHARING BMRI-BRI-BNI-BTN,15-MAR-23 08.52.28.944000000 PM
3208,12004441037,71154489388,74808908,MDS CITRALAND,Jakarta Barat (Kota Administrasi),Approved,2012023,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. RAYA TANJUNG DUREN UTARA GROGOL,JAKARTA BARAT,,1999250907,'000100215901624,'000,,,,,10435947,12052627,,,,,,SHARING BMRI-BRI-BNI,22-MAR-23 11.01.23.224000000 AM
3209,12004441037,71154489388,74808919,MDS CITRALAND,Jakarta Barat (Kota Administrasi),Approved,2012023,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. RAYA TANJUNG DUREN UTARA GROGOL,JAKARTA BARAT,,1999250907,'000100208005465,'000,,,,,10435958,12052639,,,,,,SHARING BMRI-BRI-BNI,22-MAR-23 11.01.23.349000000 AM
3210,12004076312,71146863226,74727328,RAACHA RAMAYANA SMG,Semarang (Kota),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,Withdrawal,MOVE2500,4.73E+19,PT CHAMP RESTO INDONESIA JL. SIMPANG LIMA NO.1,KEL PEKUNDEN KEC SEMARANG TENGAH,SEMARANG,,'000100214902665,'000,,,,,,5646999,,,,,,SINGLE BNI,16-MAR-23 03.50.45.416000000 PM
3211,12002648173,71133320727,74578128,VZ01 ALFAMART PBN TRAINING 1 ANDROID,Cirebon (Kab),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,Android,207GCA157316,PT SUMBER ALFARIA TRIJAYA ( VZ01),JL.PANGERAN ANTASARI BLOK KEBAYAN,KEL LURAH KEC.PLUMBON CIREBON,1999229960,'000100214902681,'000200711333207278,,,,,10402346,4150702,20031691,,,,,SHARING BMRI-BRI-BNI-BTN,22-FEB-23 09.43.36.715000000 PM
3212,12003587599,71144834983,74706255,MIDTRANS - OTHER SERVICES 4,Jakarta Pusat (Kota Administrasi),Approved,2012023,Approval Completed,,,None,On Operation,,,MID PLAZA 2 25TH FLOOR,JAKARTA PUSAT,,,'000100214903082,,,,,,,,,,,,,SINGLE BMRI,21-FEB-23 03.09.54.892000000 PM
3213,12004441077,71154489574,74808960,MDS ST. MORITZ,Jakarta Barat (Kota Administrasi),Approved,2012023,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,LIPPO PURI MALL PURI INDAH CBD,JAKARTA BARAT,,1999250904,'000100203901183,'000,,,,,10435879,12052539,,,,,,SHARING BMRI-BRI-BNI,22-MAR-23 11.01.25.718000000 AM
3214,12003100171,71137723990,74628980,INDOMARET TEXW - TERAJU TOBA 14,Sanggau (Kab),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,5.73E+19,JLN.TRANS KALIMANTAN TOBA,KEL.TERAJU KEC.TOBA,SANGGAU,1999236023,'000100218900717,'000200711377239901,,,,,10413621,9124603,20032104,,,,,SHARING BMRI-BRI-BNI-BTN,18-MAR-23 07.13.22.748000000 PM
3215,12003276983,71138307228,74636315,INDOMARET TILI - A YANI 02,Murung Raya (Kab),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,9.73E+19,JL  AHMAD YANI,KEL BERIWIT KEC MURUNG,MURUNG RAYA,1999238360,'000100215901997,'000200711383072284,,,,,10416262,9127302,20032288,,,,,SHARING BMRI-BRI-BNI-BTN,18-MAR-23 07.15.08.960000000 PM
3216,12003285786,71140992320,74665896,"ES TELER 77, PALEMBANG TRADE CENTRE",Palembang (Kota),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,1.73E+19,"GF FF 41-45, JL. R. SUKAMTO NO.8A",KEL 8 ILIR KEC ILIR TIMUR II,PALEMBANG,,'000100216900389,2.00711E+14,,,,,,,20032487,,,,,SINGLE BTN,08-FEB-23 11.30.51.476000000 PM
3217,12003285748,71140991418,74665887,"ES TELER 77, MEDAN MALL",Medan (Kota),Approved,2012023,Approval Completed,CLOSE - COMPLETED,Complete,Telkomsel,On Operation,MOVE2500,2.73E+19,"LT. 3. MEDAN MALL, JL. M. T. HARYONO NO.17",KEL PUSAT PS KEC MEDAN KOTA,MEDAN,,'000100208232777,2.00711E+14,,,,,,,20032479,,,,,SINGLE BTN,08-FEB-23 11.28.14.437000000 PM
